,source,target,TS label,TS chiral?,
502,0001130200,0000203110,0203110000,yes,,,,,,,
503,0001130200,0000200311,0000200311,yes,,,,,,,
504,0010103020,0101000203,0010103020,yes,,,,,,,
505,0010103020,0100102030,0103020010,yes,,,,,,,
506,0010103020,0011002030,1002030010,yes,,,,,,,
507,0002001013,0003100021,0002001013,yes,,,,,,,
508,0002001013,0023001010,1010023000,yes,,,,,,,
509,0002001013,0001013002,0001013002,yes,,,,,,,
510,0013200100,0010231000,0013200100,yes,,,,,,,
511,0013200100,0100100230,0100230100,yes,,,,,,,
512,0013200100,0021000103,0100013200,yes,,,,,,,
513,0010103002,0101002003,0010103002,yes,,,,,,,
514,0010103002,0030102100,0030102100,yes,,,,,,,
515,0010103002,0032011000,1000032010,yes,,,,,,,
516,0002300101,0001010320,0002300101,yes,,,,,,,
517,0002300101,0100321000,0100321000,yes,,,,,,,
518,0002300101,0000101032,0000101032,yes,,,,,,,
519,0003001210,0000120031,0003001210,yes,,,,,,,
520,0003001210,0001210030,1210030000,yes,,,,,,,
521,0003001210,0000001213,0001210003,yes,,,,,,,
522,0002031100,0000013021,0002031100,yes,,,,,,,
523,0002031100,0000113020,0113020000,yes,,,,,,,
524,0002031100,0000110302,0000110302,yes,,,,,,,
525,0000013012,0002101003,0000013012,yes,,,,,,,
526,0000013012,1002001030,0013010002,yes,,,,,,,
527,0000013012,0001032100,0001032100,yes,,,,,,,
528,0000110320,0000231100,0000110320,yes,,,,,,,
529,0000110320,0002301100,0110320000,yes,,,,,,,
530,0000110320,0002300110,0002300110,yes,,,,,,,
531,0021003010,0012000103,0012000103,yes,,,,,,,
532,0021003010,0010201030,1003010020,yes,,,,,,,
533,0021003010,0002001031,2001030001,yes,,,,,,,
534,0001021300,0000032011,0001021300,yes,,,,,,,
535,0001021300,0000312010,0312010000,yes,,,,,,,
536,0001021300,0000310201,0000310201,yes,,,,,,,
537,0000010213,0003121000,0000010213,yes,,,,,,,
538,0000010213,1003001200,0010210003,yes,,,,,,,
539,0000010213,0001203100,0001203100,yes,,,,,,,
540,0001103002,0002000113,0001103002,yes,,,,,,,
541,0001103002,0030112000,0030112000,yes,,,,,,,
542,0001103002,0000032011,0000032011,yes,,,,,,,
543,0013001020,0031000201,0013001020,yes,,,,,,,
544,0013001020,0030102010,2010030100,yes,,,,,,,
545,0013001020,0001002013,1002010003,yes,,,,,,,
546,0010300021,0301001200,0010300021,yes,,,,,,,
547,0010300021,0301102000,0300020011,yes,,,,,,,
548,0010300021,1002001030,0020010301,yes,,,,,,,
549,0203001100,0010030201,0030200011,yes,,,,,,,
550,0203001100,0020110030,0110030020,yes,,,,,,,
551,0203001100,0000200113,0200110003,yes,,,,,,,
552,0002030101,0001013020,0002030101,yes,,,,,,,
553,0002030101,0103021000,0103021000,yes,,,,,,,
554,0002030101,0000101302,0000101302,yes,,,,,,,
555,1003012000,0001030012,1003012000,yes,,,,,,,
556,1003012000,0000021031,0021030001,yes,,,,,,,
557,1003012000,0010020103,0010020103,yes,,,,,,,
558,0113000200,0020031100,0031100020,yes,,,,,,,
559,0113000200,0030110200,0200030110,yes,,,,,,,
560,0113000200,0001100203,0200113000,yes,,,,,,,
561,0010301200,0020301001,0010301200,yes,,,,,,,
562,0010301200,0100210300,0210300100,yes,,,,,,,
563,0010301200,0031000210,1000210030,yes,,,,,,,
564,0000230101,0001013200,0000230101,yes,,,,,,,
565,0000230101,0103201000,0103201000,yes,,,,,,,
566,0000230101,0000101320,0000101320,yes,,,,,,,
567,0030200101,0203001010,0030200101,yes,,,,,,,
568,0030200101,0100201300,0100201300,yes,,,,,,,
569,0030200101,0101023000,0100030201,yes,,,,,,,
570,0301002010,0010300102,0010300102,yes,,,,,,,
571,0301002010,0010031020,1002010300,yes,,,,,,,
572,0301002010,0000301021,0301020001,yes,,,,,,,
573,0000013210,0000121003,0000013210,yes,,,,,,,
574,0000013210,0001231000,0013210000,yes,,,,,,,
575,0000013210,0001230100,0001230100,yes,,,,,,,
576,0012031000,0003021001,0012031000,yes,,,,,,,
577,0012031000,0013020100,0013020100,yes,,,,,,,
578,0012031000,0010301002,1000010302,yes,,,,,,,
579,0000021301,0001032001,0000021301,yes,,,,,,,
580,0000021301,0312001000,0021300001,yes,,,,,,,
581,0000021301,0000311200,0000311200,yes,,,,,,,
582,0000302110,0000110302,0000302110,yes,,,,,,,
583,0000302110,0001120300,0302110000,yes,,,,,,,
584,0000302110,0001120030,0001120030,yes,,,,,,,
585,0011200030,0211000300,0011200030,yes,,,,,,,
586,0011200030,0103000210,1200030010,yes,,,,,,,
587,0011200030,0021003001,0030011200,yes,,,,,,,
588,1002003010,0010100023,0020010103,yes,,,,,,,
589,1002003010,0001030021,1030020001,yes,,,,,,,
590,1002003010,0000011032,0011030002,yes,,,,,,,
591,0002101030,0000300121,0002101030,yes,,,,,,,
592,0002101030,0003010120,2101030000,yes,,,,,,,
593,0002101030,0003010012,0003010012,yes,,,,,,,
594,0003120100,0000012130,0003120100,yes,,,,,,,
595,0003120100,0000102130,0102130000,yes,,,,,,,
596,0003120100,0000100213,0000100213,yes,,,,,,,
597,0020300101,0302001010,0020300101,yes,,,,,,,
598,0020300101,0100301200,0100301200,yes,,,,,,,
599,0020300101,0101032000,0100020301,yes,,,,,,,
600,0000120301,0001032100,0000120301,yes,,,,,,,
601,0000120301,0302101000,0120300001,yes,,,,,,,
602,0000120301,0000301210,0000301210,yes,,,,,,,
603,0010201030,0201000301,0010201030,yes,,,,,,,
604,0010201030,0103010200,0201030010,yes,,,,,,,
605,0010201030,0021003010,1003010020,yes,,,,,,,
606,0001020103,0003012010,0001020103,yes,,,,,,,
607,0001020103,0102013000,0102013000,yes,,,,,,,
608,0001020103,0000103201,0000103201,yes,,,,,,,
609,0001003120,0000210013,0001003120,yes,,,,,,,
610,0001003120,0002130010,1003120000,yes,,,,,,,
611,0001003120,0000002131,0002130001,yes,,,,,,,
612,0002131000,0000003121,0002131000,yes,,,,,,,
613,0002131000,0000013120,0013120000,yes,,,,,,,
614,0002131000,0000010312,0000010312,yes,,,,,,,
615,0001200103,0003010210,0001200103,yes,,,,,,,
616,0001200103,0100213000,0100213000,yes,,,,,,,
617,0001200103,0000103021,0000103021,yes,,,,,,,
618,0201010300,0031010200,0201010300,yes,,,,,,,
619,0201010300,0020301010,0301010020,yes,,,,,,,
620,0201010300,0100200301,0200300101,yes,,,,,,,
621,0001302100,0000010312,0001302100,yes,,,,,,,
622,0001302100,0000120310,0120310000,yes,,,,,,,
623,0001302100,0000120031,0000120031,yes,,,,,,,
624,0023100100,0010132000,0023100100,yes,,,,,,,
625,0023100100,0100130200,0100130200,yes,,,,,,,
626,0023100100,0012000103,0100023100,yes,,,,,,,
627,0000301102,0002010301,0000301102,yes,,,,,,,
628,0000301102,0110302000,0110302000,yes,,,,,,,
629,0000301102,0000112030,0000112030,yes,,,,,,,
630,0030101020,0103000201,0030101020,yes,,,,,,,
631,0030101020,0100302010,0101020030,yes,,,,,,,
632,0030101020,0013002010,1020030100,yes,,,,,,,
633,0010030021,1001203000,0010030021,yes,,,,,,,
634,0010030021,1102003000,0030020011,yes,,,,,,,
635,0010030021,1002001300,0020010031,yes,,,,,,,
636,0301001020,0010300201,0010300201,yes,,,,,,,
637,0301001020,0010032010,1001020300,yes,,,,,,,
638,0301001020,0000302011,0302010001,yes,,,,,,,
639,0003002011,0001100032,0003002011,yes,,,,,,,
640,0003002011,0031001020,1020031000,yes,,,,,,,
641,0003002011,0001021003,0001021003,yes,,,,,,,
642,0000023101,0001012003,0000023101,yes,,,,,,,
643,0000023101,0132001000,0023100001,yes,,,,,,,
644,0000023101,0000131200,0000131200,yes,,,,,,,
645,0000200131,0001310200,0000200131,yes,,,,,,,
646,0000200131,0201003100,0200130001,yes,,,,,,,
647,0000200131,0003101020,0003101020,yes,,,,,,,
648,0020101030,0102000301,0020101030,yes,,,,,,,
649,0020101030,0100203010,0101030020,yes,,,,,,,
650,0020101030,0012003010,1030020100,yes,,,,,,,
651,0010013200,0021001003,0010013200,no,,,,,,,
652,0010013200,0100231000,0013200010,yes,,,,,,,
653,0010013200,0101000230,1000230100,yes,,,,,,,
654,0000300112,0002110300,0000300112,yes,,,,,,,
655,0000300112,0302001100,0300110002,yes,,,,,,,
656,0000300112,0001102030,0001102030,yes,,,,,,,
657,0013000201,0031001020,0013000201,yes,,,,,,,
658,0013000201,0031100200,0200031100,yes,,,,,,,
659,0013000201,0201001003,0200013001,yes,,,,,,,
660,0000113020,0000201103,0000113020,yes,,,,,,,
661,0000113020,0002031100,0113020000,yes,,,,,,,
662,0000113020,0002030110,0002030110,yes,,,,,,,
663,0001100320,0000230110,0001100320,yes,,,,,,,
664,0001100320,0002300110,1100320000,yes,,,,,,,
665,0001100320,0002300011,0002300011,yes,,,,,,,
666,0001123000,0000002113,0001123000,yes,,,,,,,
667,0001123000,0000032110,0032110000,yes,,,,,,,
668,0001123000,0000030211,0000030211,yes,,,,,,,
669,0002301100,0000010321,0002301100,yes,,,,,,,
670,0002301100,0000110320,0110320000,yes,,,,,,,
671,0002301100,0000110032,0000110032,yes,,,,,,,
672,0000003112,0000002113,0000002113,no,,,,,,,
673,0000003112,0002001130,0003110002,yes,,,,,,,
674,0000003112,0001132000,0001132000,yes,,,,,,,
675,0001013020,0000201013,0001013020,yes,,,,,,,
676,0001013020,0002031010,1013020000,yes,,,,,,,
677,0001013020,0002030101,0002030101,yes,,,,,,,
678,0102001300,0020100031,0020100031,yes,,,,,,,
679,0102001300,0010310020,0310020010,yes,,,,,,,
680,0102001300,0000100312,0100310002,yes,,,,,,,
681,0000211300,0000031201,0000211300,yes,,,,,,,
682,0000211300,0000311200,0211300000,yes,,,,,,,
683,0000211300,0000310120,0000310120,yes,,,,,,,
684,0030100120,0103000210,0030100120,yes,,,,,,,
685,0030100120,0100302100,0100120030,yes,,,,,,,
686,0030100120,0013002100,0120030100,yes,,,,,,,
687,0001310200,0000021310,0001310200,yes,,,,,,,
688,0001310200,0000201310,0201310000,yes,,,,,,,
689,0001310200,0000200131,0000200131,yes,,,,,,,
690,0003012001,0001001032,0003012001,yes,,,,,,,
691,0003012001,0021031000,0021031000,yes,,,,,,,
692,0003012001,0000021103,0000021103,yes,,,,,,,
693,0012010030,0301021000,0012010030,yes,,,,,,,
694,0012010030,0103001020,2010030010,yes,,,,,,,
695,0012010030,0101003002,0030012010,yes,,,,,,,
696,0000100123,0003210100,0000100123,yes,,,,,,,
697,0000100123,0103002100,0100120003,yes,,,,,,,
698,0000100123,0002103010,0002103010,yes,,,,,,,
699,0003211000,0000001231,0003211000,yes,,,,,,,
700,0003211000,0000011230,0011230000,yes,,,,,,,
701,0003211000,0000010123,0000010123,yes,,,,,,,
702,0000302011,0001100302,0000302011,yes,,,,,,,
703,0000302011,0301001020,0302010001,yes,,,,,,,
704,0000302011,0001021030,0001021030,yes,,,,,,,
705,0000011203,0003021001,0000011203,yes,,,,,,,
706,0000011203,0211003000,0011200003,yes,,,,,,,
707,0000011203,0000213100,0000213100,yes,,,,,,,
708,0123001000,0000032101,0032100001,yes,,,,,,,
709,0123001000,0010030210,0010030210,yes,,,,,,,
710,0123001000,0002100013,1000123000,yes,,,,,,,
711,0031000210,0013000120,0013000120,yes,,,,,,,
712,0031000210,0010301200,1000210030,yes,,,,,,,
713,0031000210,0003001201,0210031000,yes,,,,,,,
714,0001001320,0000230011,0001001320,yes,,,,,,,
715,0001001320,0002310010,1001320000,yes,,,,,,,
716,0001001320,0000002311,0002310001,yes,,,,,,,
717,0001203001,0001000213,0001203001,yes,,,,,,,
718,0001203001,0030211000,0030211000,yes,,,,,,,
719,0001203001,0000031021,0000031021,yes,,,,,,,
720,0000003211,0000001123,0000001123,no,,,,,,,
721,0000003211,0001001230,0003210001,yes,,,,,,,
722,0000003211,0001231000,0001231000,yes,,,,,,,
723,0100201300,0030200101,0100201300,yes,,,,,,,
724,0100201300,0010310200,0201300100,yes,,,,,,,
725,0100201300,0020100310,0100310020,yes,,,,,,,
726,0021013000,0001012003,0021013000,yes,,,,,,,
727,0021013000,0031010200,0031010200,yes,,,,,,,
728,0021013000,0030102001,2000030101,yes,,,,,,,
729,0012000310,0021000130,0012000310,yes,,,,,,,
730,0012000310,0020101300,1300020100,yes,,,,,,,
731,0012000310,0001001302,0310012000,yes,,,,,,,
732,0001132000,0000003112,0001132000,yes,,,,,,,
733,0001132000,0000023110,0023110000,yes,,,,,,,
734,0001132000,0000020311,0000020311,yes,,,,,,,
735,0101002300,0010100032,0010100032,yes,,,,,,,
736,0101002300,0010010320,0320010010,yes,,,,,,,
737,0101002300,0000100321,0100320001,yes,,,,,,,
738,0021001030,0012000301,0012000301,yes,,,,,,,
739,0021001030,0010203010,1001030020,yes,,,,,,,
740,0021001030,0002003011,1030021000,yes,,,,,,,
741,0000301012,0002100301,0000301012,yes,,,,,,,
742,0000301012,0302001010,0301010002,yes,,,,,,,
743,0000301012,0001012030,0001012030,yes,,,,,,,
744,0021300100,0010312000,0021300100,yes,,,,,,,
745,0021300100,0100310200,0100310200,yes,,,,,,,
746,0021300100,0032000101,0100021300,yes,,,,,,,
747,0101000230,0010100320,0010100320,yes,,,,,,,
748,0101000230,0010013200,1000230100,yes,,,,,,,
749,0101000230,0000103201,0103200001,yes,,,,,,,
750,0002001310,0000130021,0002001310,yes,,,,,,,
751,0002001310,0001310020,1310020000,yes,,,,,,,
752,0002001310,0000001312,0001310002,yes,,,,,,,
753,0003001021,0001200031,0003001021,yes,,,,,,,
754,0003001021,0031002010,2010031000,yes,,,,,,,
755,0003001021,0002011003,0002011003,yes,,,,,,,
756,0002003101,0001010023,0002003101,yes,,,,,,,
757,0002003101,0021000130,0130021000,yes,,,,,,,
758,0002003101,0000131002,0000131002,yes,,,,,,,
759,0001301002,0002000311,0001301002,yes,,,,,,,
760,0001301002,0010312000,0010312000,yes,,,,,,,
761,0001301002,0000012031,0000012031,yes,,,,,,,
762,0003100012,0002100130,0003100012,yes,,,,,,,
763,0003100012,0132001000,1000132000,yes,,,,,,,
764,0003100012,0001002013,0001002013,yes,,,,,,,
765,0101200300,0030210100,0101200300,yes,,,,,,,
766,0101200300,0010300210,0300210010,yes,,,,,,,
767,0101200300,0020100301,0100300021,yes,,,,,,,
768,0011003020,0011000203,0011000203,yes,,,,,,,
769,0011003020,0010102030,1003020010,yes,,,,,,,
770,0011003020,0001002031,1002030001,yes,,,,,,,
771,0110203000,0000201103,0110203000,yes,,,,,,,
772,0110203000,0030200110,0030200110,yes,,,,,,,
773,0110203000,0021100030,1100030020,yes,,,,,,,
774,0001001203,0003020011,0001001203,yes,,,,,,,
775,0001001203,0013000210,0210013000,yes,,,,,,,
776,0001001203,0000213001,0000213001,yes,,,,,,,
777,0010302001,0301001002,0010302001,yes,,,,,,,
778,0010302001,0020301100,0020301100,yes,,,,,,,
779,0010302001,0021031000,1000021030,yes,,,,,,,
780,0001010032,0002301010,0001010032,yes,,,,,,,
781,0001010032,1012003000,1010030002,yes,,,,,,,
782,0001010032,0003002101,0003002101,yes,,,,,,,
783,0000312100,0000011302,0000312100,yes,,,,,,,
784,0000312100,0000121300,0121300000,yes,,,,,,,
785,0000312100,0000120130,0000120130,yes,,,,,,,
786,0000102013,0003100102,0000102013,yes,,,,,,,
787,0000102013,0103001020,0102010003,yes,,,,,,,
788,0000102013,0001023010,0001023010,yes,,,,,,,
789,0011030020,0203011000,0011030020,yes,,,,,,,
790,0011030020,0102003010,1030020010,yes,,,,,,,
791,0011030020,0301002001,0020011030,yes,,,,,,,
792,0001030021,0001203010,0001030021,yes,,,,,,,
793,0001030021,1002003010,1030020001,yes,,,,,,,
794,0001030021,0002001301,0002001301,yes,,,,,,,
795,0011000032,0011002300,0011000032,yes,,,,,,,
796,0011000032,0012103000,1000030012,yes,,,,,,,
797,0011000032,1003002001,0030011002,yes,,,,,,,
798,0120301000,0000302101,0120301000,yes,,,,,,,
799,0120301000,0010300210,0010300210,yes,,,,,,,
800,0120301000,0010032100,1000120300,yes,,,,,,,
801,0130201000,0000203101,0130201000,yes,,,,,,,
802,0130201000,0010200310,0010200310,yes,,,,,,,
803,0130201000,0010023100,1000130200,yes,,,,,,,
804,0001200310,0000130210,0001200310,yes,,,,,,,
805,0001200310,0001300210,1200310000,yes,,,,,,,
806,0001200310,0001300021,0001300021,yes,,,,,,,
807,0011300200,0020311000,0011300200,yes,,,,,,,
808,0011300200,0100200310,0200310100,yes,,,,,,,
809,0011300200,0031000201,0200011300,yes,,,,,,,
810,0000203011,0001100203,0000203011,yes,,,,,,,
811,0000203011,0201001030,0203010001,yes,,,,,,,
812,0000203011,0001031020,0001031020,yes,,,,,,,
813,0001210300,0000031210,0001210300,yes,,,,,,,
814,0001210300,0000301210,0301210000,yes,,,,,,,
815,0001210300,0000300121,0000300121,yes,,,,,,,
816,0021000103,0012003010,0012003010,yes,,,,,,,
817,0021000103,0013200100,0100013200,yes,,,,,,,
818,0021000103,0103002001,0100021003,yes,,,,,,,
819,0010020310,0132001000,0010020310,yes,,,,,,,
820,0010020310,0101302000,0020310010,yes,,,,,,,
821,0010020310,0201001300,0310010020,yes,,,,,,,
822,0000001321,0000001231,0000001231,no,,,,,,,
823,0000001321,0001002310,0001320001,yes,,,,,,,
824,0000001321,0002311000,0002311000,yes,,,,,,,
825,0100130200,0023100100,0100130200,yes,,,,,,,
826,0100130200,0010203100,0130200100,yes,,,,,,,
827,0100130200,0100200310,0100200310,yes,,,,,,,
828,0002103100,0000010123,0002103100,yes,,,,,,,
829,0002103100,0000130120,0130120000,yes,,,,,,,
830,0002103100,0000130012,0000130012,yes,,,,,,,
831,0100312000,0001300102,0100312000,yes,,,,,,,
832,0100312000,0010021300,0021300010,yes,,,,,,,
833,0100312000,0020130100,0100020130,yes,,,,,,,
834,0011002300,0011000032,0011000032,yes,,,,,,,
835,0011002300,0010100320,0320010100,yes,,,,,,,
836,0011002300,0001000321,1000320001,yes,,,,,,,
837,0001002130,0000310012,0001002130,yes,,,,,,,
838,0001002130,0003120010,1002130000,yes,,,,,,,
839,0001002130,0000003121,0003120001,yes,,,,,,,
840,0200301010,0100300201,0200301010,yes,,,,,,,
841,0200301010,0021010300,0301010200,yes,,,,,,,
842,0200301010,0030201010,0201010030,yes,,,,,,,
843,0031000120,0013000210,0013000210,yes,,,,,,,
844,0031000120,0010302100,1000120030,yes,,,,,,,
845,0031000120,0003002101,0120031000,yes,,,,,,,
846,0000003121,0000001213,0000001213,no,,,,,,,
847,0000003121,0001002130,0003120001,yes,,,,,,,
848,0000003121,0002131000,0002131000,yes,,,,,,,
849,0002100013,0003100120,0002100013,yes,,,,,,,
850,0002100013,0123001000,1000123000,yes,,,,,,,
851,0002100013,0001003012,0001003012,yes,,,,,,,
852,0100132000,0003100102,0100132000,yes,,,,,,,
853,0100132000,0010023100,0023100010,yes,,,,,,,
854,0100132000,0020310100,0100020310,yes,,,,,,,
855,0010010203,1001003020,0010010203,no,,,,,,,
856,0010010203,0201003100,0010200013,yes,,,,,,,
857,0010010203,0203101000,0200010013,yes,,,,,,,
858,0012013000,0001021003,0012013000,yes,,,,,,,
859,0012013000,0031020100,0031020100,yes,,,,,,,
860,0012013000,0030101002,1000030102,yes,,,,,,,
861,0000310012,0002101300,0000310012,yes,,,,,,,
862,0000310012,1001302000,0310010002,yes,,,,,,,
863,0000310012,0001002130,0001002130,yes,,,,,,,
864,0001002031,0001300012,0001002031,yes,,,,,,,
865,0001002031,0011003020,1002030001,yes,,,,,,,
866,0001002031,0003021001,0003021001,yes,,,,,,,
867,0010203010,0100201003,0010203010,yes,,,,,,,
868,0010203010,0101030200,0203010010,yes,,,,,,,
869,0010203010,0021001030,1001030020,yes,,,,,,,
870,0002011003,0003001021,0002011003,yes,,,,,,,
871,0002011003,0011023000,0011023000,yes,,,,,,,
872,0002011003,0000013102,0000013102,yes,,,,,,,
873,0000120013,0003102100,0000120013,yes,,,,,,,
874,0000120013,1002103000,0120010003,yes,,,,,,,
875,0000120013,0001003210,0001003210,yes,,,,,,,
876,0002113000,0000001123,0002113000,yes,,,,,,,
877,0002113000,0000031120,0031120000,yes,,,,,,,
878,0002113000,0000030112,0000030112,yes,,,,,,,
879,0010100302,0101002030,0010100302,yes,,,,,,,
880,0010100302,0102100300,0100300012,yes,,,,,,,
881,0010100302,0302011000,0300010102,yes,,,,,,,
882,0010301020,0200301001,0010301020,yes,,,,,,,
883,0010301020,0102010300,0301020010,yes,,,,,,,
884,0010301020,0031002010,1002010030,yes,,,,,,,
885,0000103102,0002010103,0000103102,yes,,,,,,,
886,0000103102,0102000130,0103100002,yes,,,,,,,
887,0000103102,0000132010,0000132010,yes,,,,,,,
888,0000123001,0001002103,0000123001,yes,,,,,,,
889,0000123001,0032101000,0032101000,yes,,,,,,,
890,0000123001,0000031210,0000031210,yes,,,,,,,
891,0100102003,0100103002,0100102003,no,,,,,,,
892,0100102003,0020103010,0020103010,yes,,,,,,,
893,0100102003,0023010100,0100023010,yes,,,,,,,
894,0031001020,0013000201,0013000201,yes,,,,,,,
895,0031001020,0010302010,1001020030,yes,,,,,,,
896,0031001020,0003002011,1020031000,yes,,,,,,,
897,0013102000,0000131002,0013102000,yes,,,,,,,
898,0013102000,0020130100,0020130100,yes,,,,,,,
899,0013102000,0011000023,1000020013,yes,,,,,,,
900,0013100020,0131000200,0013100020,yes,,,,,,,
901,0013100020,0102000130,2000130100,yes,,,,,,,
902,0013100020,0011002003,0020013100,yes,,,,,,,
903,0010032001,1001003002,0010032001,yes,,,,,,,
904,0010032001,0023001100,0023001100,yes,,,,,,,
905,0010032001,0021301000,1000021300,yes,,,,,,,
906,0201003001,0010201003,0010201003,yes,,,,,,,
907,0201003001,0011020030,0030011020,yes,,,,,,,
908,0201003001,0031000201,0200031001,yes,,,,,,,
909,0100201030,0100300201,0100201030,yes,,,,,,,
910,0100201030,0013010200,0201030100,yes,,,,,,,
911,0100201030,0020103010,0103010020,yes,,,,,,,
912,0011002003,0011003002,0011002003,yes,,,,,,,
913,0011002003,0013100020,0020013100,yes,,,,,,,
914,0011002003,0023001001,1000023001,yes,,,,,,,
915,0102000301,0020101030,0020101030,yes,,,,,,,
916,0102000301,0021010300,0300021010,yes,,,,,,,
917,0102000301,0100301002,0100301002,yes,,,,,,,
918,0001020031,0001302010,0001020031,yes,,,,,,,
919,0001020031,1003002010,1020030001,yes,,,,,,,
920,0001020031,0003001201,0003001201,yes,,,,,,,
921,0000311020,0000201301,0000311020,yes,,,,,,,
922,0000311020,0002011300,0311020000,yes,,,,,,,
923,0000311020,0002010130,0002010130,yes,,,,,,,
924,0003201010,0000100231,0003201010,yes,,,,,,,
925,0003201010,0001010230,1010230000,yes,,,,,,,
926,0003201010,0001010023,0001010023,yes,,,,,,,
927,0001021030,0000302011,0001021030,yes,,,,,,,
928,0001021030,0003012010,1021030000,yes,,,,,,,
929,0001021030,0003010201,0003010201,yes,,,,,,,
930,0001002310,0000130012,0001002310,yes,,,,,,,
931,0001002310,0001320010,1002310000,yes,,,,,,,
932,0001002310,0000001321,0001320001,yes,,,,,,,
933,0002003011,0001100023,0002003011,yes,,,,,,,
934,0002003011,0021001030,1030021000,yes,,,,,,,
935,0002003011,0001031002,0001031002,yes,,,,,,,
936,0003011002,0002001031,0003011002,yes,,,,,,,
937,0003011002,0011032000,0011032000,yes,,,,,,,
938,0003011002,0000012103,0000012103,yes,,,,,,,
939,0001001302,0002030011,0001001302,yes,,,,,,,
940,0001001302,0012000310,0310012000,yes,,,,,,,
941,0001001302,0000312001,0000312001,yes,,,,,,,
942,0001201030,0000300211,0001201030,yes,,,,,,,
943,0001201030,0003010210,1201030000,yes,,,,,,,
944,0001201030,0003010021,0003010021,yes,,,,,,,
945,0001010302,0002031010,0001010302,yes,,,,,,,
946,0001010302,0301012000,0301012000,yes,,,,,,,
947,0001010302,0000302101,0000302101,yes,,,,,,,
948,0013002001,0031001002,0013002001,yes,,,,,,,
949,0013002001,0020031100,0020031100,yes,,,,,,,
950,0013002001,0021001003,1000021003,yes,,,,,,,
951,0031002001,0013001002,0013001002,yes,,,,,,,
952,0031002001,0011300020,0020011300,yes,,,,,,,
953,0031002001,0021003001,2000031001,yes,,,,,,,
954,1002003100,0010010023,0020010013,yes,,,,,,,
955,1002003100,0000130021,0130020001,yes,,,,,,,
956,1002003100,0000010132,0010130002,yes,,,,,,,
957,1003001200,0010020031,0030010021,yes,,,,,,,
958,1003001200,0000210031,0210030001,yes,,,,,,,
959,1003001200,0000010213,0010210003,yes,,,,,,,
960,0102001030,0020100301,0020100301,yes,,,,,,,
961,0102001030,0013010020,2001030100,yes,,,,,,,
962,0102001030,0000103012,0103010002,yes,,,,,,,
963,0000301120,0000210301,0000301120,yes,,,,,,,
964,0000301120,0002110300,0301120000,yes,,,,,,,
965,0000301120,0002110030,0002110030,yes,,,,,,,
966,0002011300,0000031021,0002011300,yes,,,,,,,
967,0002011300,0000311020,0311020000,yes,,,,,,,
968,0002011300,0000310102,0000310102,yes,,,,,,,
969,0002030110,0000113020,0002030110,yes,,,,,,,
970,0002030110,0001103020,1103020000,yes,,,,,,,
971,0002030110,0001100302,0001100302,yes,,,,,,,
972,0032100100,0010123000,0032100100,yes,,,,,,,
973,0032100100,0100120300,0100120300,yes,,,,,,,
974,0032100100,0013000102,0100032100,yes,,,,,,,
975,0012010300,0031021000,0012010300,yes,,,,,,,
976,0012010300,0100301020,0301020100,yes,,,,,,,
977,0012010300,0101000302,0300012010,yes,,,,,,,
978,0203001001,0030201001,0030201001,yes,,,,,,,
979,0203001001,0010031020,0010031020,yes,,,,,,,
980,0203001001,0011000203,0200011003,yes,,,,,,,
981,0020101300,0030102001,0020101300,yes,,,,,,,
982,0020101300,0100200310,0101300020,yes,,,,,,,
983,0020101300,0012000310,1300020100,yes,,,,,,,
984,0030201100,0010203001,0030201100,yes,,,,,,,
985,0030201100,0110200300,0110200300,yes,,,,,,,
986,0030201100,0023000110,1100030200,yes,,,,,,,
987,0010030201,1001023000,0010030201,yes,,,,,,,
988,0010030201,0203001100,0030200011,yes,,,,,,,
989,0010030201,0201301000,0200010031,yes,,,,,,,
990,0003021100,0000012031,0003021100,yes,,,,,,,
991,0003021100,0000112030,0112030000,yes,,,,,,,
992,0003021100,0000110203,0000110203,yes,,,,,,,
993,0001003102,0002010013,0001003102,yes,,,,,,,
994,0001003102,0012000130,0130012000,yes,,,,,,,
995,0001003102,0000132001,0000132001,yes,,,,,,,
996,0100231000,0003200101,0100231000,yes,,,,,,,
997,0100231000,0010013200,0013200010,yes,,,,,,,
998,0100231000,0010320100,0100010320,yes,,,,,,,
999,0000023011,0001102003,0000023011,yes,,,,,,,
1000,0000023011,1001032000,0023010001,yes,,,,,,,
1001,0000023011,0001031200,0001031200,yes,,,,,,,
1002,0001100032,0002300110,0001100032,yes,,,,,,,
1003,0001100032,0112003000,1100030002,yes,,,,,,,
1004,0001100032,0003002011,0003002011,yes,,,,,,,
1005,0000321100,0000012301,0000321100,yes,,,,,,,
1006,0000321100,0000112300,0112300000,yes,,,,,,,
1007,0000321100,0000110230,0000110230,yes,,,,,,,
1008,0011300020,0200311000,0011300020,yes,,,,,,,
1009,0011300020,0102000310,1300020010,yes,,,,,,,
1010,0011300020,0031002001,0020011300,yes,,,,,,,
1011,0100200310,0100130200,0100200310,yes,,,,,,,
1012,0100200310,0011300200,0200310100,yes,,,,,,,
1013,0100200310,0020101300,0101300020,yes,,,,,,,
1014,0102003100,0010020103,0020100013,yes,,,,,,,
1015,0102003100,0010130020,0130020010,yes,,,,,,,
1016,0102003100,0000100132,0100130002,yes,,,,,,,
1017,0003101200,0000020131,0003101200,yes,,,,,,,
1018,0003101200,0000210130,0210130000,yes,,,,,,,
